4;7;03;Pulverbeschichten von Metallen;m2;D;0.18;-0.0578207604119805
5;6;01;Lacksysteme Holzfenster Grundierung weiß;kg;A1-A3;1.0;1.82185755020971
5;6;01;Lacksysteme Holzfenster Grundierung weiß;kg;A5;1.0;0.0085170349228477
5;6;01;Lacksysteme Holzfenster Grundierung weiß;kg;C1;1.0;0.0
5;6;01;Lacksysteme Holzfenster Grundierung weiß;kg;C2;1.0;0.0025529734774747
5;6;01;Lacksysteme Holzfenster Grundierung weiß;kg;C3;1.0;0.784673321245277
5;6;01;Lacksysteme Holzfenster Grundierung weiß;kg;D;1.0;-0.243852521665895
8;4;04;Rasterleuchte Deckenintegriert 2x T5-28W (LFL);pcs.;A1-A3;0.0;30.5207494132124
8;4;04;Rasterleuchte Deckenintegriert 2x T5-28W (LFL);pcs.;C2;0.0;0.0512761171400487
8;4;04;Rasterleuchte Deckenintegriert 2x T5-28W (LFL);pcs.;C3;0.0;0.0084958647060967
8;4;04;Rasterleuchte Deckenintegriert 2x T5-28W (LFL);pcs.;D;0.0;-15.4129174919206
4;6;01;Bleibleche;kg;A1-A3;1.0;1.28344227658453
4;6;01;Bleibleche;kg;C1;1.0;0.0
4;6;01;Bleibleche;kg;C2;1.0;0.0027850619754269
4;6;01;Bleibleche;kg;D;1.0;1.23679033510582
7;3;05;Elastomer Fugenbänder, Silikonkautschuk;kg;A1-A3;1.0;6.85794884038452
7;3;05;Elastomer Fugenbänder, Silikonkautschuk;kg;C1;1.0;0.0
7;3;05;Elastomer Fugenbänder, Silikonkautschuk;kg;C2;1.0;0.0027850619754269
7;3;05;Elastomer Fugenbänder, Silikonkautschuk;kg;C3;1.0;1.5182871982237
7;3;05;Elastomer Fugenbänder, Silikonkautschuk;kg;D;1.0;-0.702715655953498
8;1;03;Pufferspeicher (Edelstahl);kg;A1-A3;1.0;4.05830762945438
8;1;03;Pufferspeicher (Edelstahl);kg;C2;1.0;0.0092948623025626
8;1;03;Pufferspeicher (Edelstahl);kg;C3;1.0;0.663444797026182
8;1;03;Pufferspeicher (Edelstahl);kg;D;1.0;-1.20297795935127
2;20;01;Porenbeton P4 05 bewehrt;m3;A1-A3;500.0;263.192076950221
2;20;01;Porenbeton P4 05 bewehrt;m3;C1;500.0;0.329482335900343
2;20;01;Porenbeton P4 05 bewehrt;m3;C2;500.0;1.27648673873737
2;20;01;Porenbeton P4 05 bewehrt;m3;C3;500.0;3.36100875119362
2;20;01;Porenbeton P4 05 bewehrt;m3;D;500.0;-1.02641545164068
1;3;02;Fassadenklinker;m3;A1-A3;2000.0;541.904069916966
1;3;02;Fassadenklinker;m3;C1;2000.0;1.31792934360137
1;3;02;Fassadenklinker;m3;C2;2000.0;5.10594695494946
1;3;02;Fassadenklinker;m3;C3;2000.0;13.4515678827889
1;3;02;Fassadenklinker;m3;D;2000.0;-4.10796226543138
9;4;01;PKW (Benzin) EURO 4;m;A4;0.0;0.000230143336312175
1;1;02;Kalk (CaO, Feinkalk);kg;A1-A3;1.0;1.44393018318538
8;4;04;Leuchstoffröhrenfassung T8-36W (LFL);pcs.;A1-A3;0.0;5.00330686153748
8;4;04;Leuchstoffröhrenfassung T8-36W (LFL);pcs.;C2;0.0;0.0164004536517304
8;4;04;Leuchstoffröhrenfassung T8-36W (LFL);pcs.;C3;0.0;0.0027173671314297
8;4;04;Leuchstoffröhrenfassung T8-36W (LFL);pcs.;D;0.0;-2.63356419938902
8;2;04;Difluormethan (R32);kg;A1-A3;1.0;5.22466925445536
8;2;04;Difluormethan (R32);kg;B1;1.0;675.0
8;2;04;Difluormethan (R32);kg;D;1.0;-4.74969457253283
8;1;01;Gaswärmepumpe (Luft) 20-70 kW;pcs.;A1-A3;0.0;362.363775187107
8;1;01;Gaswärmepumpe (Luft) 20-70 kW;pcs.;C2;0.0;1.54123034963215
8;1;01;Gaswärmepumpe (Luft) 20-70 kW;pcs.;C3;0.0;10.3730215715869
8;1;01;Gaswärmepumpe (Luft) 20-70 kW;pcs.;C4;0.0;6.32348831845524
8;1;01;Gaswärmepumpe (Luft) 20-70 kW;pcs.;D;0.0;-207.236042211737
9;4;02;Bahntransport;kgkm;A4;0.0;1.88320893177222e-05
